utt_id	speaker	audio_path	text
Trung_clean_0016	Trung	dataset/Trung/clean/Recording (17).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0017	Trung	dataset/Trung/clean/Recording (18).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0018	Trung	dataset/Trung/clean/Recording (19).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0019	Trung	dataset/Trung/clean/Recording (20).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0020	Trung	dataset/Trung/clean/Recording (21).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0021	Trung	dataset/Trung/clean/Recording (22).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0022	Trung	dataset/Trung/clean/Recording (23).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0023	Trung	dataset/Trung/clean/Recording (24).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0024	Trung	dataset/Trung/clean/Recording (25).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0025	Trung	dataset/Trung/clean/Recording (26).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0026	Trung	dataset/Trung/clean/Recording (27).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0027	Trung	dataset/Trung/clean/Recording (28).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0028	Trung	dataset/Trung/clean/Recording (29).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0029	Trung	dataset/Trung/clean/Recording (30).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0030	Trung	dataset/Trung/clean/Recording (31).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0031	Trung	dataset/Trung/clean/Recording (32).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0032	Trung	dataset/Trung/clean/Recording (33).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0033	Trung	dataset/Trung/clean/Recording (34).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0034	Trung	dataset/Trung/clean/Recording (35).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0035	Trung	dataset/Trung/clean/Recording (36).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0036	Trung	dataset/Trung/clean/Recording (37).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0037	Trung	dataset/Trung/clean/Recording (38).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0038	Trung	dataset/Trung/clean/Recording (39).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0039	Trung	dataset/Trung/clean/Recording (40).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0040	Trung	dataset/Trung/clean/Recording (41).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0041	Trung	dataset/Trung/clean/Recording (42).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0042	Trung	dataset/Trung/clean/Recording (43).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0043	Trung	dataset/Trung/clean/Recording (44).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0044	Trung	dataset/Trung/clean/Recording (45).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0045	Trung	dataset/Trung/clean/Recording (46).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0046	Trung	dataset/Trung/clean/Recording (47).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0047	Trung	dataset/Trung/clean/Recording (48).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0048	Trung	dataset/Trung/clean/Recording (49).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0049	Trung	dataset/Trung/clean/Recording (50).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0050	Trung	dataset/Trung/clean/Recording (51).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0051	Trung	dataset/Trung/clean/Recording (52).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0052	Trung	dataset/Trung/clean/Recording (53).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0053	Trung	dataset/Trung/clean/Recording (54).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0054	Trung	dataset/Trung/clean/Recording (55).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0055	Trung	dataset/Trung/clean/Recording (56).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0056	Trung	dataset/Trung/clean/Recording (57).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0057	Trung	dataset/Trung/clean/Recording (58).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0058	Trung	dataset/Trung/clean/Recording (59).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0059	Trung	dataset/Trung/clean/Recording (60).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0060	Trung	dataset/Trung/clean/Recording (61).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0061	Trung	dataset/Trung/clean/Recording (62).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0062	Trung	dataset/Trung/clean/Recording (63).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0063	Trung	dataset/Trung/clean/Recording (64).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0064	Trung	dataset/Trung/clean/Recording (65).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0065	Trung	dataset/Trung/clean/Recording (66).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0066	Trung	dataset/Trung/clean/Recording (67).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0067	Trung	dataset/Trung/clean/Recording (68).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0068	Trung	dataset/Trung/clean/Recording (69).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0069	Trung	dataset/Trung/clean/Recording (70).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0070	Trung	dataset/Trung/clean/Recording (71).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0071	Trung	dataset/Trung/clean/Recording (72).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0072	Trung	dataset/Trung/clean/Recording (73).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0073	Trung	dataset/Trung/clean/Recording (74).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0074	Trung	dataset/Trung/clean/Recording (75).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0075	Trung	dataset/Trung/clean/Recording (76).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0076	Trung	dataset/Trung/clean/Recording (77).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0077	Trung	dataset/Trung/clean/Recording (78).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0078	Trung	dataset/Trung/clean/Recording (79).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0079	Trung	dataset/Trung/clean/Recording (80).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0080	Trung	dataset/Trung/clean/Recording (81).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0081	Trung	dataset/Trung/clean/Recording (82).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0082	Trung	dataset/Trung/clean/Recording (83).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0083	Trung	dataset/Trung/clean/Recording (84).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0084	Trung	dataset/Trung/clean/Recording (85).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0085	Trung	dataset/Trung/clean/Recording (86).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0086	Trung	dataset/Trung/clean/Recording (87).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_clean_0087	Trung	dataset/Trung/clean/Recording (88).wav	hôm nay tôi kiểm tra hệ thống nhận dạng tiếng nói bằng dữ liệu thử nghiệm và ghi âm trong phòng yên tĩnh vào lúc tám giờ ba mươi phút
Trung_clean_0088	Trung	dataset/Trung/clean/Recording (89).wav	tôi ghi âm dữ liệu thử nghiệm vào lúc tám giờ ba mươi phút trong phòng yên tĩnh để kiểm tra hệ thống nhận dạng tiếng nói hôm nay
Trung_clean_0089	Trung	dataset/Trung/clean/Recording (90).wav	trong phòng yên tĩnh vào lúc tám giờ ba mươi phút hôm nay tôi ghi âm dữ liệu thử nghiệm để kiểm tra hệ thống nhận dạng tiếng nói
Trung_ngan_0000	Trung	dataset/Trung/ngan/Recording (1).wav	bác sĩ khuyên tôi nên ngủ đủ bảy đến tám tiếng mỗi đêm
Trung_ngan_0001	Trung	dataset/Trung/ngan/Recording (2).wav	mỗi sáng ông đều đi bộ quanh hồ khoảng ba mươi phút
Trung_ngan_0002	Trung	dataset/Trung/ngan/Recording (3).wav	uống đủ nước giúp cơ thể trao đổi chất tốt hơn trong ngày nắng nóng
Trung_ngan_0003	Trung	dataset/Trung/ngan/Recording (4).wav	việc ăn nhiều rau xanh và trái cây rất tốt cho hệ tiêu hóa
Trung_ngan_0004	Trung	dataset/Trung/ngan/Recording (5).wav	sau ca phẫu thuật bệnh nhân cần nghỉ ngơi và tránh vận động mạnh
Trung_ngan_0005	Trung	dataset/Trung/ngan/Recording (6).wav	tập thể dục đều đặn giúp tim mạch khỏe và tinh thần sảng khoái
Trung_ngan_0006	Trung	dataset/Trung/ngan/Recording (7).wav	cô ấy chạy bộ năm cây số mỗi buổi chiều để giữ dáng
Trung_ngan_0007	Trung	dataset/Trung/ngan/Recording (8).wav	hạn chế đồ ngọt và đồ chiên rán sẽ giúp giảm nguy cơ béo phì
Trung_ngan_0008	Trung	dataset/Trung/ngan/Recording (9).wav	trước khi tập luyện nên khởi động kỹ để tránh chấn thương
Trung_ngan_0009	Trung	dataset/Trung/ngan/Recording (10).wav	giấc ngủ sâu đóng vai trò quan trọng trong việc phục hồi cơ bắp
Trung_ngan_0010	Trung	dataset/Trung/ngan/Recording (11).wav	đội bóng của trường vừa giành cúp vô địch sau trận chung kết kịch tính
Trung_ngan_0011	Trung	dataset/Trung/ngan/Recording (12).wav	huấn luyện viên yêu cầu các cầu thủ tập trung cao độ suốt hiệp hai
Trung_ngan_0012	Trung	dataset/Trung/ngan/Recording (13).wav	bơi lội là môn thể thao tốt cho cả người lớn tuổi và trẻ nhỏ
Trung_ngan_0013	Trung	dataset/Trung/ngan/Recording (14).wav	anh ấy tập tạ ba buổi mỗi tuần tại phòng gym gần nhà
Trung_ngan_0014	Trung	dataset/Trung/ngan/Recording (15).wav	việc rửa tay thường xuyên giúp phòng tránh nhiều loại bệnh lây nhiễm
Trung_ngan_0015	Trung	dataset/Trung/ngan/Recording (16).wav	vận động viên marathon phải luyện tập bền bỉ trong nhiều tháng
Trung_ngan_0016	Trung	dataset/Trung/ngan/Recording (17).wav	ăn sáng đầy đủ giúp bạn có năng lượng làm việc suốt buổi
Trung_ngan_0017	Trung	dataset/Trung/ngan/Recording (18).wav	bác sĩ dặn uống thuốc đúng giờ và tái khám sau hai tuần
Trung_ngan_0018	Trung	dataset/Trung/ngan/Recording (19).wav	thiền và hít thở sâu giúp giảm căng thẳng sau ngày làm việc mệt mỏi
Trung_ngan_0019	Trung	dataset/Trung/ngan/Recording (20).wav	đội tuyển bơi giành được ba huy chương vàng tại giải quốc gia
Trung_ngan_0020	Trung	dataset/Trung/ngan/Recording (21).wav	khám sức khỏe định kỳ giúp phát hiện sớm nhiều vấn đề tiềm ẩn
Trung_ngan_0021	Trung	dataset/Trung/ngan/Recording (22).wav	cô giáo dạy yoga hướng dẫn từng động tác thật chậm rãi và nhẹ nhàng
Trung_ngan_0022	Trung	dataset/Trung/ngan/Recording (23).wav	trận cầu lông kéo dài gần một giờ đồng hồ mới phân thắng bại
Trung_ngan_0023	Trung	dataset/Trung/ngan/Recording (24).wav	ăn quá mặn trong thời gian dài có thể ảnh hưởng đến huyết áp
Trung_ngan_0024	Trung	dataset/Trung/ngan/Recording (25).wav	các em nhỏ hào hứng tham gia buổi học bơi đầu tiên trong đời
Trung_ngan_0025	Trung	dataset/Trung/ngan/Recording (26).wav	đi ngủ và thức dậy đúng giờ giúp đồng hồ sinh học ổn định
Trung_ngan_0026	Trung	dataset/Trung/ngan/Recording (27).wav	trọng tài thổi còi kết thúc trận đấu trong tiếng reo hò của khán giả
Trung_ngan_0027	Trung	dataset/Trung/ngan/Recording (28).wav	người cao tuổi nên vận động nhẹ nhàng và tránh mang vác nặng
Trung_ngan_0028	Trung	dataset/Trung/ngan/Recording (29).wav	một chế độ ăn cân bằng cần đủ chất đạm chất xơ và vitamin
Trung_ngan_0029	Trung	dataset/Trung/ngan/Recording (30).wav	đội chủ nhà ghi bàn thắng quyết định ở phút bù giờ cuối cùng
Trung_ngan_0030	Trung	dataset/Trung/ngan/Recording (31).wav	căng cơ sau khi tập là dấu hiệu bình thường nếu bạn nghỉ ngơi đủ
Trung_ngan_0031	Trung	dataset/Trung/ngan/Recording (32).wav	chị thường đạp xe đến chỗ làm để vừa vận động vừa tiết kiệm
Trung_ngan_0032	Trung	dataset/Trung/ngan/Recording (33).wav	bác sĩ nha khoa khuyên nên đánh răng ít nhất hai lần mỗi ngày
Trung_ngan_0033	Trung	dataset/Trung/ngan/Recording (34).wav	vận động viên nhảy cao phá kỷ lục của giải sau nhiều năm
Trung_ngan_0034	Trung	dataset/Trung/ngan/Recording (35).wav	tinh thần lạc quan giúp người bệnh mau chóng hồi phục hơn
Trung_ngan_0035	Trung	dataset/Trung/ngan/Recording (36).wav	buổi tối cả nhà cùng nhau đi dạo cho dễ tiêu cơm
Trung_ngan_0036	Trung	dataset/Trung/ngan/Recording (37).wav	đội bóng chuyền nữ thi đấu đầy nỗ lực trước đối thủ mạnh
Trung_ngan_0037	Trung	dataset/Trung/ngan/Recording (38).wav	ăn chậm và nhai kỹ giúp dạ dày hoạt động nhẹ nhàng hơn
Trung_ngan_0038	Trung	dataset/Trung/ngan/Recording (39).wav	phòng khám mở cửa từ bảy giờ sáng đến năm giờ chiều
Trung_ngan_0039	Trung	dataset/Trung/ngan/Recording (40).wav	tập hít đất và gập bụng mỗi ngày giúp cơ thể săn chắc
Trung_ngan_0040	Trung	dataset/Trung/ngan/Recording (41).wav	người chơi cờ vua cần sự tập trung và tính toán kỹ lưỡng
Trung_ngan_0041	Trung	dataset/Trung/ngan/Recording (42).wav	uống một cốc sữa ấm trước khi ngủ giúp bạn dễ vào giấc hơn
Trung_ngan_0042	Trung	dataset/Trung/ngan/Recording (43).wav	giải chạy phong trào thu hút hàng nghìn người tham gia sáng chủ nhật
Trung_ngan_0043	Trung	dataset/Trung/ngan/Recording (44).wav	vết thương nhỏ cần được rửa sạch và băng lại cẩn thận
Trung_ngan_0044	Trung	dataset/Trung/ngan/Recording (45).wav	đội đua thuyền phối hợp nhịp nhàng để về đích đầu tiên
Trung_ngan_0045	Trung	dataset/Trung/ngan/Recording (46).wav	ngồi làm việc quá lâu nên đứng dậy vươn vai vài phút
Trung_ngan_0046	Trung	dataset/Trung/ngan/Recording (47).wav	chế độ nghỉ ngơi hợp lý quan trọng không kém việc luyện tập chăm chỉ
Trung_ngan_0047	Trung	dataset/Trung/ngan/Recording (48).wav	cầu thủ trẻ ghi dấu ấn với cú sút xa đẹp mắt
Trung_ngan_0048	Trung	dataset/Trung/ngan/Recording (49).wav	đi khám răng định kỳ giúp giữ hàm răng chắc khỏe lâu dài
Trung_ngan_0049	Trung	dataset/Trung/ngan/Recording (50).wav	sau buổi tập căng thẳng một giấc ngủ ngon là phần thưởng xứng đáng
Trung_ngan_0050	Trung	dataset/Trung/ngan/Recording (51).wav	tôi cần hoàn thành bản báo cáo trước khi tan làm chiều nay
Trung_ngan_0051	Trung	dataset/Trung/ngan/Recording (52).wav	trưởng phòng phân công công việc cho từng thành viên trong nhóm
Trung_ngan_0052	Trung	dataset/Trung/ngan/Recording (53).wav	anh nhớ gửi email xác nhận lịch hẹn cho khách hàng trước năm giờ
Trung_ngan_0053	Trung	dataset/Trung/ngan/Recording (54).wav	việc lập kế hoạch chi tiêu hàng tháng giúp tôi kiểm soát tài chính tốt hơn
Trung_ngan_0054	Trung	dataset/Trung/ngan/Recording (55).wav	cô ấy tiết kiệm một phần lương mỗi tháng để phòng khi cần thiết
Trung_ngan_0055	Trung	dataset/Trung/ngan/Recording (56).wav	buổi họp sáng nay bàn về kế hoạch triển khai dự án trong quý tới
Trung_ngan_0056	Trung	dataset/Trung/ngan/Recording (57).wav	cuộc phỏng vấn kéo dài khoảng bốn mươi lăm phút với ba câu hỏi chính
Trung_ngan_0057	Trung	dataset/Trung/ngan/Recording (58).wav	chúng tôi thống nhất chia dự án thành nhiều giai đoạn nhỏ để dễ quản lý
Trung_ngan_0058	Trung	dataset/Trung/ngan/Recording (59).wav	đừng quên sao lưu tài liệu quan trọng trước khi tắt máy tính
Trung_ngan_0059	Trung	dataset/Trung/ngan/Recording (60).wav	nhân viên mới cần vài tuần để làm quen với quy trình của công ty
Trung_ngan_0060	Trung	dataset/Trung/ngan/Recording (61).wav	gửi tiết kiệm ngân hàng là cách giữ tiền an toàn và có lãi
Trung_ngan_0061	Trung	dataset/Trung/ngan/Recording (62).wav	tôi ghi lại mọi khoản thu chi vào một cuốn sổ nhỏ mỗi ngày
Trung_ngan_0062	Trung	dataset/Trung/ngan/Recording (63).wav	buổi đào tạo kỹ năng mềm giúp nhân viên tự tin hơn khi giao tiếp
Trung_ngan_0063	Trung	dataset/Trung/ngan/Recording (64).wav	hạn nộp hồ sơ là cuối tháng nên bạn cần chuẩn bị sớm
Trung_ngan_0064	Trung	dataset/Trung/ngan/Recording (65).wav	giám đốc đánh giá cao tinh thần làm việc nhóm của cả phòng
Trung_ngan_0065	Trung	dataset/Trung/ngan/Recording (66).wav	trước khi mua món đồ đắt tiền tôi thường cân nhắc rất kỹ
Trung_ngan_0066	Trung	dataset/Trung/ngan/Recording (67).wav	cuộc họp trực tuyến giúp các thành viên ở xa vẫn trao đổi thuận tiện
Trung_ngan_0067	Trung	dataset/Trung/ngan/Recording (68).wav	lập quỹ dự phòng giúp gia đình yên tâm hơn khi có việc đột xuất
Trung_ngan_0068	Trung	dataset/Trung/ngan/Recording (69).wav	anh ấy trình bày ý tưởng rất mạch lạc và thuyết phục ban lãnh đạo
Trung_ngan_0069	Trung	dataset/Trung/ngan/Recording (70).wav	mỗi sáng tôi lập danh sách việc cần làm để không bỏ sót nhiệm vụ
Trung_ngan_0070	Trung	dataset/Trung/ngan/Recording (71).wav	đầu tư cần tìm hiểu kỹ và không nên chạy theo đám đông
Trung_ngan_0071	Trung	dataset/Trung/ngan/Recording (72).wav	chị kế toán kiểm tra lại sổ sách trước khi chốt sổ cuối tháng
Trung_ngan_0072	Trung	dataset/Trung/ngan/Recording (73).wav	việc đến đúng giờ thể hiện sự tôn trọng với đồng nghiệp và đối tác
Trung_ngan_0073	Trung	dataset/Trung/ngan/Recording (74).wav	chúng tôi đặt mục tiêu tăng doanh số lên gấp đôi trong năm nay
Trung_ngan_0074	Trung	dataset/Trung/ngan/Recording (75).wav	so sánh giá ở nhiều nơi giúp bạn mua hàng hợp lý hơn
